name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,n_values,foreground_fraction,border_touch_fraction,per_class_1,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
s1_z5952_y2112_x3648,True,True,"[172, 172, 172]",,uint8,LZW,136307,,"[172, 172, 172]",,uint8,LZW,5107803,,"[172, 172, 172]",uint8,"[0, 1]",0.7805309202334386,0.21946907976656144,2,0.21946907976656144,0.03970783259025912,"{'fraction': 0.21946907976656144, 'border_touch_fraction': 0.03970783259025912, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.292409896850586, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.12088305692285788, 'fragment_fraction': 0.0, 'median_planarity': 0.002093098975895389, 'worst_planarity': 0.004128957594718665}}",1,0.21946907976656144,4.0,6.0,12,0.0,0.004128957594718665
s1_z5952_y2112_x3840,True,True,"[172, 172, 172]",,uint8,LZW,159309,,"[172, 172, 172]",,uint8,LZW,5060740,,"[172, 172, 172]",uint8,"[0, 1]",0.795652426830342,0.20434757316965801,2,0.20434757316965801,0.03696629775382473,"{'fraction': 0.20434757316965801, 'border_touch_fraction': 0.03696629775382473, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.277509927749634, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.13139971456378652, 'fragment_fraction': 0.0, 'median_planarity': 0.004060647322963286, 'worst_planarity': 0.02238099343245268}}",1,0.20434757316965801,4.0,6.0,13,0.0,0.02238099343245268
s1_z5952_y2304_x3072,True,True,"[172, 172, 172]",,uint8,LZW,232917,,"[172, 172, 172]",,uint8,LZW,5665396,,"[172, 172, 172]",uint8,"[0, 1]",0.7958104317858805,0.20418956821411952,2,0.20418956821411952,0.03410464597000216,"{'fraction': 0.20418956821411952, 'border_touch_fraction': 0.03410464597000216, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.424910068511963, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.15348293757122178, 'fragment_fraction': 0.0, 'median_planarity': 0.010980611341158903, 'worst_planarity': 0.0388307576076168}}",1,0.20418956821411952,4.0,6.0,14,0.0,0.0388307576076168
s1_z5952_y2304_x3264,True,True,"[172, 172, 172]",,uint8,LZW,225373,,"[172, 172, 172]",,uint8,LZW,5559943,,"[172, 172, 172]",uint8,"[0, 1]",0.7818315132629832,0.21816848673701686,2,0.21816848673701686,0.03731064308163212,"{'fraction': 0.21816848673701686, 'border_touch_fraction': 0.03731064308163212, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.406869888305664, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.14242270562515144, 'fragment_fraction': 0.0, 'median_planarity': 0.005478677921290987, 'worst_planarity': 0.021630706500646916}}",1,0.21816848673701686,4.0,6.0,16,0.0,0.021630706500646916
s1_z5952_y2304_x3456,True,True,"[172, 172, 172]",,uint8,LZW,217345,,"[172, 172, 172]",,uint8,LZW,5517619,,"[172, 172, 172]",uint8,"[0, 1]",0.7830928015772196,0.2169071984227804,2,0.2169071984227804,0.03754390828841709,"{'fraction': 0.2169071984227804, 'border_touch_fraction': 0.03754390828841709, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.555039882659912, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.1440789837286778, 'fragment_fraction': 0.0, 'median_planarity': 0.0033799948124587816, 'worst_planarity': 0.021152014752416858}}",1,0.2169071984227804,4.0,6.0,15,0.0,0.021152014752416858
s1_z5952_y2304_x3648,True,True,"[172, 172, 172]",,uint8,LZW,158230,,"[172, 172, 172]",,uint8,LZW,5246196,,"[172, 172, 172]",uint8,"[0, 1]",0.789338517363251,0.21066148263674897,2,0.21066148263674897,0.03431535347127638,"{'fraction': 0.21066148263674897, 'border_touch_fraction': 0.03431535347127638, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.4634199142456055, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.1311659234658656, 'fragment_fraction': 0.0, 'median_planarity': 0.003428944507452664, 'worst_planarity': 0.022355549662209637}}",1,0.21066148263674897,4.0,6.0,13,0.0,0.022355549662209637
s1_z5952_y2304_x3840,True,True,"[172, 172, 172]",,uint8,LZW,245269,,"[172, 172, 172]",,uint8,LZW,5458768,,"[172, 172, 172]",uint8,"[0, 1]",0.7896702491604513,0.21032975083954872,2,0.21032975083954872,0.03448159872628129,"{'fraction': 0.21032975083954872, 'border_touch_fraction': 0.03448159872628129, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.527780055999756, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.1322651113943258, 'fragment_fraction': 9.343593845187862e-07, 'median_planarity': 0.0034631289102654383, 'worst_planarity': 0.01369244302196401}}",1,0.21032975083954872,4.0,6.0,14,9.343593845187862e-07,0.01369244302196401
s1_z5952_y2304_x4032,True,True,"[172, 172, 172]",,uint8,LZW,284689,,"[172, 172, 172]",,uint8,LZW,5790352,,"[172, 172, 172]",uint8,"[0, 1]",0.7832331194108695,0.21676688058913052,2,0.21676688058913052,0.03558091653090144,"{'fraction': 0.21676688058913052, 'border_touch_fraction': 0.03558091653090144, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.7723500728607178, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.14388213311429573, 'fragment_fraction': 0.0, 'median_planarity': 0.0022458796707881027, 'worst_planarity': 0.008524600616235964}}",1,0.21676688058913052,4.0,6.0,15,0.0,0.008524600616235964
s1_z5952_y2304_x4416,True,True,"[172, 172, 172]",,uint8,LZW,204933,,"[172, 172, 172]",,uint8,LZW,5537334,,"[172, 172, 172]",uint8,"[0, 1]",0.8322319497025419,0.1677680502974581,2,0.1677680502974581,0.036548866728594705,"{'fraction': 0.1677680502974581, 'border_touch_fraction': 0.036548866728594705, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.610840082168579, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.18385716410969463, 'fragment_fraction': 0.0, 'median_planarity': 0.0024171781339643967, 'worst_planarity': 0.01598554878521697}}",1,0.1677680502974581,4.0,6.0,11,0.0,0.01598554878521697
s1_z5952_y2496_x2880,True,True,"[172, 172, 172]",,uint8,LZW,247168,,"[172, 172, 172]",,uint8,LZW,5565486,,"[172, 172, 172]",uint8,"[0, 1]",0.7613132727307029,0.23868672726929704,2,0.23868672726929704,0.031475161480225104,"{'fraction': 0.23868672726929704, 'border_touch_fraction': 0.031475161480225104, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.4610800743103027, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.12108979082701753, 'fragment_fraction': 0.0, 'median_planarity': 0.00637522041302674, 'worst_planarity': 0.012204060574307509}}",1,0.23868672726929704,4.0,6.0,14,0.0,0.012204060574307509
s1_z5952_y2496_x3072,True,True,"[172, 172, 172]",,uint8,LZW,271752,,"[172, 172, 172]",,uint8,LZW,5641970,,"[172, 172, 172]",uint8,"[0, 1]",0.7569807139622926,0.24301928603770737,2,0.24301928603770737,0.03098437559387057,"{'fraction': 0.24301928603770737, 'border_touch_fraction': 0.03098437559387057, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.5335299968719482, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.116098208704414, 'fragment_fraction': 0.0, 'median_planarity': 0.0028548886564220234, 'worst_planarity': 0.013839591728411732}}",1,0.24301928603770737,4.0,6.0,15,0.0,0.013839591728411732
s1_z5952_y2496_x3264,True,True,"[172, 172, 172]",,uint8,LZW,231348,,"[172, 172, 172]",,uint8,LZW,5576404,,"[172, 172, 172]",uint8,"[0, 1]",0.7906485435244696,0.20935145647553047,2,0.20935145647553047,0.03582740215193462,"{'fraction': 0.20935145647553047, 'border_touch_fraction': 0.03582740215193462, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.622189998626709, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 17, 'largest_component_fraction': 0.1349286662398594, 'fragment_fraction': 4.69362811821184e-05, 'median_planarity': 0.0031930952721373933, 'worst_planarity': 0.027406018012900143}}",1,0.20935145647553047,4.0,6.0,18,4.69362811821184e-05,0.027406018012900143
s1_z5952_y2496_x3456,True,True,"[172, 172, 172]",,uint8,LZW,264394,,"[172, 172, 172]",,uint8,LZW,5650332,,"[172, 172, 172]",uint8,"[0, 1]",0.7575675333618423,0.24243246663815765,2,0.24243246663815765,0.03317998873221169,"{'fraction': 0.24243246663815765, 'border_touch_fraction': 0.03317998873221169, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6319000720977783, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.1208717539244734, 'fragment_fraction': 0.0, 'median_planarity': 0.004608292098534202, 'worst_planarity': 0.01482887681460235}}",1,0.24243246663815765,4.0,6.0,16,0.0,0.01482887681460235
s1_z5952_y2496_x4032,True,True,"[172, 172, 172]",,uint8,LZW,301895,,"[172, 172, 172]",,uint8,LZW,5859415,,"[172, 172, 172]",uint8,"[0, 1]",0.788981040977524,0.211018959022476,2,0.211018959022476,0.037345437849647826,"{'fraction': 0.211018959022476, 'border_touch_fraction': 0.037345437849647826, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.777899980545044, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.15165414213058984, 'fragment_fraction': 0.0, 'median_planarity': 0.007995219061936657, 'worst_planarity': 0.115836773414032}}",1,0.211018959022476,4.0,6.0,16,0.0,0.115836773414032
s1_z5952_y2496_x4224,True,True,"[172, 172, 172]",,uint8,LZW,275160,,"[172, 172, 172]",,uint8,LZW,5681575,,"[172, 172, 172]",uint8,"[0, 1]",0.8047785886777264,0.1952214113222735,2,0.1952214113222735,0.03576900542997904,"{'fraction': 0.1952214113222735, 'border_touch_fraction': 0.03576900542997904, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.733099937438965, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.16103300468906978, 'fragment_fraction': 0.0, 'median_planarity': 0.004974893457747503, 'worst_planarity': 0.043583348969632174}}",1,0.1952214113222735,4.0,6.0,13,0.0,0.043583348969632174
s1_z5952_y2496_x4416,True,True,"[172, 172, 172]",,uint8,LZW,260597,,"[172, 172, 172]",,uint8,LZW,5691971,,"[172, 172, 172]",uint8,"[0, 1]",0.8214858440137346,0.17851415598626535,2,0.17851415598626535,0.034805583689286185,"{'fraction': 0.17851415598626535, 'border_touch_fraction': 0.034805583689286185, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.7531800270080566, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.18777687260557488, 'fragment_fraction': 0.0, 'median_planarity': 0.0038191328619555757, 'worst_planarity': 0.03075050021696423}}",1,0.17851415598626535,4.0,6.0,12,0.0,0.03075050021696423
s1_z5952_y2496_x4608,True,True,"[172, 172, 172]",,uint8,LZW,182505,,"[172, 172, 172]",,uint8,LZW,5513203,,"[172, 172, 172]",uint8,"[0, 1]",0.8789133739796496,0.1210866260203504,2,0.1210866260203504,0.04001019243909287,"{'fraction': 0.1210866260203504, 'border_touch_fraction': 0.04001019243909287, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.658629894256592, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.25272217650772627, 'fragment_fraction': 1.4606998699977115e-05, 'median_planarity': 0.006822814041306922, 'worst_planarity': 0.025585025498885073}}",1,0.1210866260203504,4.0,6.0,10,1.4606998699977115e-05,0.025585025498885073
s1_z5952_y2496_x4800,True,True,"[172, 172, 172]",,uint8,LZW,258341,,"[172, 172, 172]",,uint8,LZW,5552837,,"[172, 172, 172]",uint8,"[0, 1]",0.838544090457444,0.161455909542556,2,0.161455909542556,0.03183090705487122,"{'fraction': 0.161455909542556, 'border_touch_fraction': 0.03183090705487122, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6972999572753906, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.1892679779930863, 'fragment_fraction': 0.0, 'median_planarity': 0.007615183573013579, 'worst_planarity': 0.014233505506797542}}",1,0.161455909542556,4.0,6.0,9,0.0,0.014233505506797542
s1_z5952_y2688_x3072,True,True,"[172, 172, 172]",,uint8,LZW,239825,,"[172, 172, 172]",,uint8,LZW,5503450,,"[172, 172, 172]",uint8,"[0, 1]",0.871595229036437,0.12840477096356295,2,0.12840477096356295,0.03396792989082939,"{'fraction': 0.12840477096356295, 'border_touch_fraction': 0.03396792989082939, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.636229991912842, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.2715490655528704, 'fragment_fraction': 0.0, 'median_planarity': 0.012497641290573838, 'worst_planarity': 0.037023735925791224}}",1,0.12840477096356295,4.0,6.0,9,0.0,0.037023735925791224
s1_z5952_y2688_x4416,True,True,"[172, 172, 172]",,uint8,LZW,279882,,"[172, 172, 172]",,uint8,LZW,5718607,,"[172, 172, 172]",uint8,"[0, 1]",0.81683314833914,0.18316685166086005,2,0.18316685166086005,0.03161254673912461,"{'fraction': 0.18316685166086005, 'border_touch_fraction': 0.03161254673912461, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.662839889526367, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.17701910335985235, 'fragment_fraction': 0.0, 'median_planarity': 0.012553113033423444, 'worst_planarity': 0.03124854782501562}}",1,0.18316685166086005,4.0,6.0,11,0.0,0.03124854782501562
s1_z5952_y2688_x4608,True,True,"[172, 172, 172]",,uint8,LZW,257555,,"[172, 172, 172]",,uint8,LZW,5505885,,"[172, 172, 172]",uint8,"[0, 1]",0.8446872209365213,0.15531277906347868,2,0.15531277906347868,0.03454126971875273,"{'fraction': 0.15531277906347868, 'border_touch_fraction': 0.03454126971875273, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 12.0, 'mean': 3.7302498817443848, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.20378817690981033, 'fragment_fraction': 1.6449428761952725e-05, 'median_planarity': 0.012375536614700085, 'worst_planarity': 0.0438948414475062}}",1,0.15531277906347868,4.0,6.0,12,1.6449428761952725e-05,0.0438948414475062
s1_z5952_y2688_x4800,True,True,"[172, 172, 172]",,uint8,LZW,231946,,"[172, 172, 172]",,uint8,LZW,5566098,,"[172, 172, 172]",uint8,"[0, 1]",0.8999732334888751,0.10002676651112481,2,0.10002676651112481,0.03899556172037856,"{'fraction': 0.10002676651112481, 'border_touch_fraction': 0.03899556172037856, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6075100898742676, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.28989490766845916, 'fragment_fraction': 0.0, 'median_planarity': 0.009756653342680052, 'worst_planarity': 0.02761753514130942}}",1,0.10002676651112481,4.0,6.0,8,0.0,0.02761753514130942
s1_z5952_y2688_x4992,True,True,"[172, 172, 172]",,uint8,LZW,221762,,"[172, 172, 172]",,uint8,LZW,5369725,,"[172, 172, 172]",uint8,"[0, 1]",0.9109647971247815,0.08903520287521853,2,0.08903520287521853,0.043661751105283954,"{'fraction': 0.08903520287521853, 'border_touch_fraction': 0.043661751105283954, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.65487003326416, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.34069012097975726, 'fragment_fraction': 1.986531317666223e-05, 'median_planarity': 0.020585807407609784, 'worst_planarity': 0.06833744384588299}}",1,0.08903520287521853,4.0,6.0,11,1.986531317666223e-05,0.06833744384588299
s1_z5952_y2880_x3072,True,True,"[172, 172, 172]",,uint8,LZW,308418,,"[172, 172, 172]",,uint8,LZW,5679965,,"[172, 172, 172]",uint8,"[0, 1]",0.8491536122605556,0.15084638773944434,2,0.15084638773944434,0.03508586794237428,"{'fraction': 0.15084638773944434, 'border_touch_fraction': 0.03508586794237428, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.272020101547241, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.16308134459999948, 'fragment_fraction': 0.0, 'median_planarity': 0.0037018710419035256, 'worst_planarity': 0.012162473191376174}}",1,0.15084638773944434,4.0,6.0,9,0.0,0.012162473191376174
s1_z5952_y2880_x4224,True,True,"[172, 172, 172]",,uint8,LZW,287678,,"[172, 172, 172]",,uint8,LZW,5838698,,"[172, 172, 172]",uint8,"[0, 1]",0.8451643801803614,0.15483561981963853,2,0.15483561981963853,0.03205212007518978,"{'fraction': 0.15483561981963853, 'border_touch_fraction': 0.03205212007518978, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.6445300579071045, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.1914229831457608, 'fragment_fraction': 2.030784149222019e-05, 'median_planarity': 0.010006628764995536, 'worst_planarity': 0.06149508877596197}}",1,0.15483561981963853,4.0,6.0,11,2.030784149222019e-05,0.06149508877596197
s1_z5952_y2880_x4416,True,True,"[172, 172, 172]",,uint8,LZW,251208,,"[172, 172, 172]",,uint8,LZW,5654334,,"[172, 172, 172]",uint8,"[0, 1]",0.8908470716414907,0.10915292835850932,2,0.10915292835850932,0.03544531245780213,"{'fraction': 0.10915292835850932, 'border_touch_fraction': 0.03544531245780213, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.479530096054077, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.25481483348607087, 'fragment_fraction': 0.0, 'median_planarity': 0.009233626700285803, 'worst_planarity': 0.026949798074628762}}",1,0.10915292835850932,4.0,6.0,6,0.0,0.026949798074628762
s1_z5952_y2880_x4608,True,True,"[172, 172, 172]",,uint8,LZW,267965,,"[172, 172, 172]",,uint8,LZW,5426923,,"[172, 172, 172]",uint8,"[0, 1]",0.8794186360949351,0.12058136390506496,2,0.12058136390506496,0.04003279158762134,"{'fraction': 0.12058136390506496, 'border_touch_fraction': 0.04003279158762134, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.4454801082611084, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.23813179219390715, 'fragment_fraction': 0.0, 'median_planarity': 0.012022596691888732, 'worst_planarity': 0.04736836277413309}}",1,0.12058136390506496,4.0,6.0,7,0.0,0.04736836277413309
s1_z5952_y2880_x4800,True,True,"[172, 172, 172]",,uint8,LZW,305972,,"[172, 172, 172]",,uint8,LZW,5902366,,"[172, 172, 172]",uint8,"[0, 1]",0.8519175198410203,0.1480824801589797,2,0.1480824801589797,0.0333771283725498,"{'fraction': 0.1480824801589797, 'border_touch_fraction': 0.0333771283725498, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.297729969024658, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.17875144324561054, 'fragment_fraction': 0.0, 'median_planarity': 0.009310737558068103, 'worst_planarity': 0.022287613924257613}}",1,0.1480824801589797,4.0,6.0,7,0.0,0.022287613924257613
