name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
sample_00556,1,2,1192224,0.0363837890625,16.468135833740234,0.09687139093875885,170.0,53.0,37923,bright,False,10.925,10.645550727844238,3.0177688598632812,3.0177688598632812,"[2.949425792694092, 3.0894100427627564]",0.13998425006866455,True,49.27943801879883,4.629111191955974,58,58,0.0,0.0,64,16.5,-24.0,16.5,3.5,10.925,2.9387621879577637,3.12291406763011,2.9387621879577637,4.996359348297122,0.9655172413793104,0.7758620689655172,7.269436836242676,128.3703192023704,648.5,-1.606074343222585,2.384319342672825,0.7782528056332715,8.398015975952148,0.0656,,
sample_00557,1,2,1309676,0.0399681396484375,19.01864242553711,0.10116299241781235,188.0,53.0,35822,bright,False,16.0,12.83814811706543,2.6475257873535156,2.6475257873535156,"[2.5939163684844972, 2.7006885528564455]",0.10677218437194824,True,56.31433868408203,4.3864845747670405,68,68,0.0,0.0,64,30.0,-41.0,30.0,3.0,16.0,2.546267509460449,2.7984633445739746,2.546267509460449,3.8969516754150395,0.9558823529411765,0.7941176470588235,13.614442825317383,106.67595887036077,500.5,1.5889630979819012,2.3127955570816994,0.7877659735464149,7.624210357666016,0.0765,,
sample_00558,1,2,1397872,0.04265966796875,18.543415069580078,0.10244980454444885,181.0,63.0,36739,bright,False,10.875,11.851454734802246,2.328343391418457,2.328343391418457,"[2.283145546913147, 2.377128076553345]",0.09398252964019793,True,50.74053192138672,4.281375835861333,54,54,0.0,0.0,64,27.0,-17.5,17.5,3.0,10.875,2.078798770904541,2.4818682317380554,2.078798770904541,4.0216114044189455,0.9259259259259259,0.5740740740740741,8.108022689819336,116.20168721709513,693.5,1.4761609991579077,2.2088826317340136,0.7650384024577573,7.7029643058776855,0.089325,,
sample_00559,1,2,1492132,0.0455362548828125,17.581750869750977,0.1016286164522171,173.0,65.0,38901,bright,False,13.175,11.31964111328125,2.86037540435791,2.86037540435791,"[2.8060127973556517, 2.9139850616455076]",0.10797226428985596,True,51.0053596496582,4.5059166752039514,61,62,0.016129032258064516,0.0,64,26.5,-21.5,21.5,3.5,13.175,2.843510627746582,2.996326368363177,2.843510627746582,4.504822731018066,1.0,0.819672131147541,7.4830427169799805,124.58417389540583,643.0,-1.6250546149524898,2.4329686537384987,0.7899562080589774,7.906983375549316,0.083675,,
sample_00560,1,2,1490584,0.045489013671875,17.25621795654297,0.09974692761898041,173.0,57.0,38962,bright,False,12.275,11.280355453491211,2.906369209289551,2.906369209289551,"[2.869722080230713, 2.9497047662734985]",0.07998268604278547,True,56.33089065551758,4.993715923914744,60,60,0.0,0.0,64,23.5,-19.5,19.5,3.5,12.275,2.939453601837158,2.8004889488220215,2.9451398849487305,3.8114238739013673,0.9666666666666667,0.9,7.354394912719727,134.93992777408357,658.5,-1.7776429367418034,2.511152337305248,0.8142207472959685,8.146818161010742,0.06925,,
sample_00561,1,2,1307199,0.03989254760742188,18.813932418823242,0.10569624602794647,178.0,59.0,36594,bright,False,12.05,12.50783634185791,2.787785530090332,2.787785530090332,"[2.7480011701583864, 2.830919647216797]",0.08291847705841038,True,55.14334487915039,4.4087037415585035,54,54,0.0,0.0,64,,-19.0,19.0,3.5,12.05,2.6608633995056152,2.811166869269477,2.6608633995056152,3.681733512878418,1.0,0.8333333333333334,5.441637992858887,120.65196379653898,654.5,1.7769989341668833,2.384151976555586,0.7865226650441132,7.195033073425293,0.091175,,
sample_00562,1,2,1602180,0.0488946533203125,17.998796463012695,0.10168811678886414,177.0,52.0,38340,bright,False,7.9750000000000005,12.44986629486084,0.462709903717041,0.462709903717041,"[0.37991292476654054, 0.5272785425186157]",0.14736561775207518,True,30.601993560791016,2.4580178482256603,70,70,0.0,0.0,64,15.5,-18.5,15.5,1.0,7.9750000000000005,0.39545536041259766,0.6155568735940116,1.3251595497131348,3.4833131790161134,0.6142857142857143,0.35714285714285715,6.886117458343506,83.60781768443891,524.5,-0.18573904780957323,2.1475527957081795,0.7501128872031066,8.260080337524414,0.073,,
sample_00563,1,2,1898959,0.05795162963867188,18.352643966674805,0.10252873599529266,179.0,53.0,37269,bright,False,9.975000000000001,12.380143165588379,2.427732467651367,2.427732467651367,"[2.3738619089126587, 2.5043298959732057]",0.13046798706054696,True,50.36240768432617,4.067998811541421,85,85,0.0,0.0,64,15.5,-22.5,15.5,3.0,9.975000000000001,2.441743850708008,2.527846706614775,2.441743850708008,4.2803489685058596,0.8823529411764706,0.6705882352941176,6.638339996337891,89.28414591185559,416.0,-1.2290483866561484,2.2293421905487776,0.7610996854585047,8.005800247192383,0.065475,,
sample_00564,1,2,903565,0.027574615478515627,18.526416778564453,0.10292454063892365,180.0,52.0,38065,bright,False,12.950000000000001,12.388053894042969,3.1250123977661133,3.1250123977661133,"[3.077160692214966, 3.195709228515625]",0.11854853630065909,True,52.68355941772461,4.252771247876028,51,51,0.0,0.0,64,21.0,-27.5,21.0,3.5,12.950000000000001,2.5642099380493164,2.644259808110256,2.5642099380493164,4.530787467956543,0.9019607843137255,0.6470588235294118,7.129889488220215,128.85107551074324,614.0,-1.5848984796732035,2.4392529148608446,0.7874595320994442,7.6468963623046875,0.07355,,
sample_00565,1,2,988110,0.03015472412109375,18.678142547607422,0.10552623122930527,177.0,56.0,37781,bright,False,11.925,12.302292823791504,3.802964210510254,3.802964210510254,"[3.7207517862319945, 3.897818350791931]",0.17706656455993652,True,39.61136245727539,3.2198357675790854,48,48,0.0,0.0,64,27.5,-16.5,16.5,4.5,11.925,3.5209598541259766,3.6205577154954276,3.5689845085144043,6.360439491271973,0.9791666666666666,0.8125,9.866122245788574,109.38651361082069,789.0,1.4304555650775839,2.625587645918131,0.8120967216320146,7.092626571655273,0.128825,,
sample_00566,1,2,1178510,0.03596527099609375,17.447263717651367,0.10027162730693817,174.0,52.0,36741,bright,False,9.350000000000001,12.273355484008789,2.760385513305664,2.760385513305664,"[2.6861514329910277, 2.8372801542282104]",0.1511287212371828,True,42.12530517578125,3.4322565846534134,58,58,0.0,0.0,64,13.0,-25.0,13.0,3.5,9.350000000000001,2.9510979652404785,2.6594527178797227,2.9510979652404785,4.499385070800782,0.8793103448275862,0.6206896551724138,6.021482467651367,105.74710590321422,631.0,-1.1577983356091968,2.3099668584764004,0.7727564592569943,8.091804504394531,0.077575,,
sample_00567,1,2,1278324,0.0390113525390625,18.011701583862305,0.10233921557664871,176.0,53.0,35383,bright,False,9.7,12.443280220031738,2.593320846557617,2.593320846557617,"[2.4832566499710085, 2.7123377561569213]",0.22908110618591282,True,29.208900451660156,2.3473633909359677,54,54,0.0,0.0,64,16.5,-16.0,16.0,2.5,9.7,2.1210546493530273,1.8147248250466805,2.851665496826172,5.229255294799805,0.8518518518518519,0.6666666666666666,7.5932416915893555,82.92266566911158,578.5,-0.8595472400512862,2.3844618126749992,0.7768574683622256,7.840235710144043,0.1031,,
sample_00568,1,2,514948,0.0157149658203125,18.677730560302734,0.10434486716985703,179.0,63.0,35404,bright,False,14.975,12.392829895019531,2.204122543334961,2.204122543334961,"[2.1277162075042724, 2.2800459384918215]",0.1523297309875491,True,39.00244140625,3.1471779840958214,35,35,0.0,0.0,64,33.5,-25.5,25.5,3.5,14.975,1.9686832427978516,2.2789352416992186,2.056917190551758,5.946004867553711,0.8857142857142857,0.5142857142857142,11.051172256469727,121.56720000299707,1000.0,1.030343960912161,2.106809452176094,0.7406880336592006,7.227998733520508,0.09765,,
sample_00569,1,2,775409,0.023663604736328125,18.159528732299805,0.10201982408761978,178.0,62.0,36354,bright,False,11.725,12.033496856689453,2.2847957611083984,2.2847957611083984,"[2.2037338733673097, 2.3634063959121705]",0.15967252254486075,True,36.55971145629883,3.038161881928376,36,37,0.02702702702702703,0.0,64,20.5,-23.5,20.5,2.5,11.725,2.4218578338623047,3.1277570724487305,2.4218578338623047,6.286897659301758,0.8055555555555556,0.6111111111111112,9.39303207397461,124.8422189052761,1121.0,-1.1316469014478785,2.214144393801689,0.7559848267508208,7.592277526855469,0.0976,,
sample_00570,1,2,2015469,0.06150723266601563,18.214191436767578,0.1058964654803276,172.0,58.0,37184,bright,False,9.55,12.591475486755371,0.1963367462158203,0.1963367462158203,"[0.12863583564758302, 0.2803055047988892]",0.1516696691513062,True,29.958232879638672,2.3792472066638193,78,78,0.0,0.0,64,20.0,-19.0,19.0,1.0,9.55,0.6545314788818359,0.39729073108770907,1.705803394317627,3.9994095802307124,0.717948717948718,0.358974358974359,-6.240412712097168,71.43632960668155,443.5,0.07656492056155471,2.1546122916042805,0.750565023517195,7.567473411560059,0.075875,,
sample_00571,1,2,1049209,0.03201931762695313,17.232135772705078,0.10318644344806671,167.0,55.0,36901,bright,False,8.25,12.263882637023926,1.321305274963379,1.321305274963379,"[1.2720425128936768, 1.371343183517456]",0.09930067062377934,True,39.204647064208984,3.1967565431401397,68,71,0.04225352112676056,0.0,64,26.5,-15.0,15.0,1.5,8.25,1.0496234893798828,0.7626610783969655,1.3112330436706543,2.91373691558838,0.6176470588235294,0.29411764705882354,-7.534368991851807,96.88681695943313,475.0,0.8516093746450043,1.8800334818661213,0.705972114176291,7.428104400634766,0.08385,,
sample_00572,1,2,1585837,0.048395904541015625,17.384864807128906,0.10286901891231537,169.0,53.0,34612,bright,False,16.0,12.341062545776367,1.5711040496826172,1.5711040496826172,"[1.5134906768798828, 1.628497838973999]",0.11500716209411621,True,45.3597297668457,3.675512509445122,79,79,0.0,0.0,64,34.0,-35.0,34.0,2.0,16.0,1.7491207122802734,2.159308614610117,1.8588619232177734,4.705502700805665,0.7468354430379747,0.4177215189873418,12.786434173583984,90.98512708339561,417.0,0.9284631697970002,1.9155792072415352,0.718266253869969,7.543054580688477,0.07755,,
sample_00573,1,2,1120473,0.034194122314453124,18.779573440551758,0.10491381585597992,179.0,60.0,35042,bright,False,11.950000000000001,12.786169052124023,1.7903976440429688,1.7903976440429688,"[1.7276390552520753, 1.8506941556930543]",0.123055100440979,True,48.99998474121094,3.832264733983876,54,54,0.0,0.0,64,36.0,-21.0,21.0,2.5,11.950000000000001,1.9614834785461426,2.1900456746419272,2.0417003631591797,4.758631706237793,0.8148148148148148,0.5185185185185185,7.383780479431152,106.16041620612879,635.0,1.1542310760563652,1.9810003051534295,0.7244360677317059,7.766208648681641,0.06965,,
sample_00574,1,2,2415214,0.07370648193359375,18.339027404785156,0.10600593686103821,173.0,56.0,36280,bright,False,12.4,12.73912239074707,1.9100666046142578,1.9100666046142578,"[1.855000638961792, 1.9714291572570801]",0.11642851829528822,True,50.13755798339844,3.935715227904187,86,86,0.0,0.0,64,22.5,-22.0,22.0,2.5,12.4,2.066542625427246,2.080516160920609,2.066542625427246,3.565025806427002,0.7906976744186046,0.5232558139534884,9.940450668334961,86.5812576286823,362.0,1.0396619106047686,1.9946832640562207,0.7289481481481481,7.524862289428711,0.081925,,
sample_00575,1,2,1473560,0.044969482421875,18.49803352355957,0.10570304840803146,175.0,62.0,38025,bright,False,8.350000000000001,12.83281135559082,1.9372005462646484,1.9372005462646484,"[1.876159381866455, 1.98805091381073]",0.11189153194427504,True,44.2240104675293,3.4461669576606373,54,54,0.0,0.0,64,13.0,-20.0,13.0,2.5,8.350000000000001,1.8906340599060059,2.0522889914336027,1.8906340599060059,3.6835348129272463,0.7407407407407407,0.46296296296296297,6.8308000564575195,90.81213113049722,709.5,1.0597255266238925,2.0309888049960136,0.7331811629024507,7.050232410430908,0.098675,,
sample_00576,1,2,730587,0.022295745849609375,18.777915954589844,0.10669270157814026,176.0,65.0,34241,bright,False,10.525,13.430468559265137,3.2634830474853516,3.2634830474853516,"[3.170945477485657, 3.349799370765686]",0.1788538932800292,True,35.159324645996094,2.617877737537392,34,34,0.0,0.0,64,14.5,-22.5,14.5,4.0,10.525,3.254323959350586,3.290552111232982,3.254323959350586,5.1102276802062985,0.9411764705882353,0.7352941176470589,7.154457092285156,96.67080356517693,1052.0,0.7689226190175461,2.402814596891403,0.7831510266743428,6.478368759155273,0.143925,,
sample_00577,1,2,2578199,0.07868038940429688,19.24118423461914,0.10809653997421265,178.0,54.0,37228,bright,False,13.975,14.047601699829102,1.8725042343139648,1.8725042343139648,"[1.788018250465393, 1.9683493852615357]",0.1803311347961427,True,44.21326446533203,3.147388814837334,89,89,0.0,0.0,64,33.5,-25.5,25.5,2.5,13.975,2.035938262939453,2.2276207034507496,2.035938262939453,4.5445602416992195,0.7640449438202247,0.5280898876404494,7.491920471191406,69.61126666122115,356.0,0.9818871764563782,2.064506374299526,0.7348942137674532,6.863790035247803,0.097325,,
sample_00578,1,2,790256,0.02411669921875,20.762792587280273,0.11471156030893326,181.0,62.0,33493,bright,False,11.5,14.598313331604004,2.2687454223632812,2.2687454223632812,"[2.2106579542160034, 2.34621148109436]",0.13555352687835676,True,41.31507110595703,2.830126341822908,37,37,0.0,0.0,64,27.5,-20.0,20.0,2.5,11.5,2.3282651901245117,2.2134724436579525,2.3282651901245117,3.7996778488159175,0.7567567567567568,0.5405405405405406,6.085956573486328,98.22059701584365,944.0,-1.1800028126229365,2.080432191491127,0.7357274124062302,6.267444610595703,0.13,,
sample_00579,1,2,604428,0.0184456787109375,18.384319305419922,0.10328269004821777,178.0,51.0,38613,bright,False,9.925,13.291308403015137,1.63824462890625,1.63824462890625,"[1.5793111324310303, 1.6911997079849244]",0.11188857555389409,True,42.76483917236328,3.2175040918215445,37,37,0.0,0.0,64,16.5,-17.0,16.5,2.5,9.925,1.789571762084961,2.3568992614746094,1.789571762084961,5.7140310287475575,0.7297297297297297,0.4594594594594595,7.564230918884277,120.0076532220572,1080.0,0.8973405614696321,2.030615230090916,0.7338080495356037,6.940152168273926,0.0878,,
sample_00580,1,2,987071,0.030123016357421876,17.10337257385254,0.09829524159431458,174.0,51.0,36904,bright,False,16.0,12.622106552124023,3.0799789428710938,3.0799789428710938,"[2.995989274978638, 3.1502605438232423]",0.1542712688446044,True,57.10801315307617,4.524443912531078,61,61,0.0,0.0,64,38.5,-29.0,29.0,4.0,16.0,2.833597183227539,3.1331920311099193,2.833597183227539,5.493688583374023,0.9344262295081968,0.7704918032786885,8.537086486816406,125.1523421925381,548.0,1.5288917352851223,2.4070784375071526,0.7923482118103687,7.840058326721191,0.058475,,
sample_00581,1,2,1552455,0.04737716674804687,18.483610153198242,0.10622764378786087,174.0,56.0,36861,bright,False,12.05,12.39451789855957,2.7343053817749023,2.7343053817749023,"[2.6747568130493162, 2.7973323345184324]",0.12257552146911621,True,49.97325134277344,4.031883430381837,78,78,0.0,0.0,64,25.0,-19.0,19.0,3.5,12.05,2.8988547325134277,2.6832546454209547,2.954158306121826,4.460709953308105,0.9230769230769231,0.7692307692307693,6.582091331481934,93.74064833058313,457.0,-1.4217280104825891,2.301588200032711,0.774370948416234,7.994001388549805,0.078775,,
sample_00582,1,2,2214574,0.06758343505859375,17.36923599243164,0.09982319176197052,174.0,54.0,34755,bright,False,12.725,11.792351722717285,3.2084226608276367,3.2084226608276367,"[3.125015711784363, 3.280731773376465]",0.15571606159210205,True,42.03120040893555,3.5642763544751523,90,91,0.01098901098901099,0.0,64,33.0,-20.5,20.5,3.5,12.725,3.363943099975586,3.295207733578152,3.363943099975586,5.162407302856446,0.9444444444444444,0.8555555555555555,7.48529052734375,78.92416663358574,358.5,1.4274142894133133,2.4711302844807506,0.7917620137299771,7.597634315490723,0.0991,,
sample_00583,1,2,1476731,0.045066253662109375,18.9212646484375,0.10629923641681671,178.0,51.0,36618,bright,False,12.0,13.852602005004883,2.4257726669311523,2.4257726669311523,"[2.369922137260437, 2.4721911430358885]",0.1022690057754514,True,45.202842712402344,3.2631301105792803,64,64,0.0,0.0,64,22.0,-20.0,20.0,3.0,12.0,2.4141292572021484,2.448510892689228,2.432490348815918,4.186768913269043,0.921875,0.609375,5.433925628662109,84.35946974803812,560.0,1.2614069944119193,2.225618944503367,0.7656568686262748,7.060851097106934,0.088075,,
sample_00584,1,2,338794,0.01033917236328125,19.327051162719727,0.10447054356336594,185.0,50.0,29984,bright,False,10.6,13.906943321228027,2.1836652755737305,2.1836652755737305,"[2.1201974630355833, 2.252029538154602]",0.13183207511901873,True,46.70619583129883,3.3584803470080242,19,19,0.0,0.0,64,34.0,-18.0,18.0,2.5,10.6,2.1890926361083984,1.7740232066104287,2.343994140625,5.300453567504882,0.8421052631578947,0.5789473684210527,-6.150674819946289,158.0290216902334,1557.0,0.926022150397033,2.140375427901745,0.7416525526252117,7.119630813598633,0.08595,,
sample_00585,1,2,940461,0.028700592041015625,18.133216857910156,0.1042138934135437,174.0,53.0,38761,bright,False,7.925,13.410176277160645,0.5269441604614258,0.5269441604614258,"[0.45120317935943605, 0.5897876977920532]",0.13858451843261715,True,35.61152648925781,2.655559908627681,47,48,0.020833333333333332,0.0,64,16.5,-20.5,16.5,0.5,7.925,0.24833106994628906,0.3676522437562334,1.1618146896362305,3.192566680908203,0.574468085106383,0.3191489361702128,7.192840576171875,92.27335306178895,780.0,0.19583153824287394,2.1802271008491516,0.7502483967121308,7.373953819274902,0.0801,,
sample_00586,1,2,1189722,0.03630743408203125,18.47314453125,0.1061674952507019,174.0,64.0,39264,bright,False,9.475000000000001,12.93460464477539,1.9689712524414062,1.9689712524414062,"[1.9036326646804809, 2.035525393486023]",0.13189272880554226,True,32.220924377441406,2.4910637211054025,40,40,0.0,0.0,64,17.0,-15.5,15.5,2.5,9.475000000000001,1.9092469215393066,2.086247110366821,1.9092469215393066,3.598000717163086,0.9,0.475,5.546481132507324,83.50078596982647,1144.0,0.8167027033921479,2.119341090321541,0.7471797866781422,6.019409656524658,0.15185,,
sample_00587,1,2,1125544,0.034348876953125,18.59541893005371,0.10748796910047531,173.0,68.0,34838,bright,False,11.225,13.07617473602295,1.3499011993408203,1.3499011993408203,"[1.270852518081665, 1.4385581493377686]",0.1677056312561036,True,31.078582763671875,2.3767335165730787,49,49,0.0,0.0,64,31.5,-20.5,20.5,2.0,11.225,1.1631717681884766,1.5901330636472117,1.2853050231933594,3.4736440658569347,0.6326530612244898,0.3877551020408163,8.163433074951172,87.24145831374375,786.0,0.3665313154193605,2.083931550383568,0.7332541864533867,6.4419965744018555,0.13275,,
