name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction
sample_00609,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36609450,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.19028158569335937,0.0370703125,0.7726481018066407,3,0.8097184143066406,0.0231561980914755,"{'fraction': 0.0370703125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7039899826049805, 'saturated': 0.0}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.2581640213382508, 'fragment_fraction': 0.0, 'median_planarity': 0.0020172041278985003, 'worst_planarity': 0.0026333009024147257}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00125, 'junctions': 5, 'radius': 5}}","{'fraction': 0.7726481018066407, 'border_touch_fraction': 0.024267192213580677, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.858069896697998, 'saturated': 0.9571737773871399}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.0370703125,2.0,4.0,4,0.0,0.0026333009024147257,0.00125
sample_00613,True,True,"[320, 320, 320]",,uint8,LZW,1253513,,"[320, 320, 320]",,uint8,LZW,36901999,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6979652099609375,0.0617889404296875,0.240245849609375,3,0.3020347900390625,0.06207894129538866,"{'fraction': 0.0617889404296875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7891499996185303, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.17197510742332198, 'fragment_fraction': 0.0, 'median_planarity': 0.0022132869861529536, 'worst_planarity': 0.008208094978735704}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00075, 'junctions': 3, 'radius': 5}}","{'fraction': 0.240245849609375, 'border_touch_fraction': 0.07804505272614011, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.256269931793213, 'saturated': 0.8032563485280683}, 'skipped': 'thickness saturated for 80% of voxels: a region, not a sheet'}",1,0.0617889404296875,2.0,4.0,10,0.0,0.008208094978735704,0.00075
sample_00617,True,True,"[320, 320, 320]",,uint8,LZW,1302841,,"[320, 320, 320]",,uint8,LZW,36904585,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7223870849609375,0.066176513671875,0.2114364013671875,3,0.2776129150390625,0.06754008543644922,"{'fraction': 0.066176513671875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6703999042510986, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.13947332499566514, 'fragment_fraction': 0.0, 'median_planarity': 0.002248620923551014, 'worst_planarity': 0.019772064178197504}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.2114364013671875, 'border_touch_fraction': 0.08867914833377308, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.083099842071533, 'saturated': 0.7552416535659006}, 'skipped': 'thickness saturated for 76% of voxels: a region, not a sheet'}",1,0.066176513671875,2.0,4.0,8,0.0,0.019772064178197504,0.00325
sample_00619,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36740494,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5833106384277343,0.06049649047851562,0.35619287109375,3,0.4166893615722656,0.04499754908369127,"{'fraction': 0.06049649047851562, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7765300273895264, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.1760522491246496, 'fragment_fraction': 0.0, 'median_planarity': 0.005419429073202969, 'worst_planarity': 0.00729711992939704}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.35619287109375, 'border_touch_fraction': 0.05264002039800791, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.547959804534912, 'saturated': 0.8746887350356348}, 'skipped': 'thickness saturated for 87% of voxels: a region, not a sheet'}",1,0.06049649047851562,2.0,4.0,7,0.0,0.00729711992939704,0.0025
sample_00627,True,True,"[320, 320, 320]",,uint8,LZW,551897,,"[320, 320, 320]",,uint8,LZW,35272594,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.22547216796875,0.0485986328125,0.72592919921875,3,0.77452783203125,0.024208297267803658,"{'fraction': 0.0485986328125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.66090989112854, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.18739889982919722, 'fragment_fraction': 0.0, 'median_planarity': 0.0028528048682562993, 'worst_planarity': 0.006984096703223785}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.72592919921875, 'border_touch_fraction': 0.02582896516654638, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.75432014465332, 'saturated': 0.9244347223352614}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.0485986328125,2.0,4.0,6,0.0,0.006984096703223785,0.0025
sample_00633,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36166175,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4279585266113281,0.05342434692382812,0.5186171264648437,3,0.5720414733886718,0.03277734372811876,"{'fraction': 0.05342434692382812, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.694659948348999, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.18198238441593753, 'fragment_fraction': 0.0, 'median_planarity': 0.005302367301967183, 'worst_planarity': 0.008808898082735443}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.5186171264648437, 'border_touch_fraction': 0.036153838820961175, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.596909999847412, 'saturated': 0.8833479678706295}, 'skipped': 'thickness saturated for 88% of voxels: a region, not a sheet'}",1,0.05342434692382812,2.0,4.0,8,0.0,0.008808898082735443,0.00275
sample_00634,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37168202,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5605700073242188,0.0832200927734375,0.35620989990234375,3,0.43942999267578126,0.04266891271082186,"{'fraction': 0.0832200927734375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7652900218963623, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.12345303701269841, 'fragment_fraction': 0.0, 'median_planarity': 0.0036616029264797158, 'worst_planarity': 0.007849988040397373}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.35620989990234375, 'border_touch_fraction': 0.05263750391311522, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.5445098876953125, 'saturated': 0.8743551177549967}, 'skipped': 'thickness saturated for 87% of voxels: a region, not a sheet'}",1,0.0832200927734375,2.0,4.0,10,0.0,0.007849988040397373,0.00175
sample_00637,True,True,"[320, 320, 320]",,uint8,LZW,1245833,,"[320, 320, 320]",,uint8,LZW,36113118,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6392443542480468,0.06133416748046875,0.29942147827148435,3,0.3607556457519531,0.05197423857613596,"{'fraction': 0.06133416748046875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.685420036315918, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.15454786998494377, 'fragment_fraction': 0.0, 'median_planarity': 0.005277810674487297, 'worst_planarity': 0.01394138833978196}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.29942147827148435, 'border_touch_fraction': 0.0626207582309758, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.380690097808838, 'saturated': 0.8341262340310187}, 'skipped': 'thickness saturated for 83% of voxels: a region, not a sheet'}",1,0.06133416748046875,2.0,4.0,8,0.0,0.01394138833978196,0.00325
sample_00642,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36622012,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3945394287109375,0.04700692749023438,0.5584536437988281,3,0.6054605712890625,0.030968160255390547,"{'fraction': 0.04700692749023438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.728369951248169, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.2126242353064909, 'fragment_fraction': 0.0, 'median_planarity': 0.005882652042874529, 'worst_planarity': 0.009499081398475372}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.5584536437988281, 'border_touch_fraction': 0.033574854794490905, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.728829860687256, 'saturated': 0.9223657441614644}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.04700692749023438,2.0,4.0,8,0.0,0.009499081398475372,0.00325
sample_00643,True,True,"[320, 320, 320]",,uint8,LZW,799817,,"[320, 320, 320]",,uint8,LZW,37019835,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.18357666015625,0.026996246337890627,0.7894270935058594,3,0.81642333984375,0.0229660264288726,"{'fraction': 0.026996246337890627, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7710700035095215, 'saturated': 0.0}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.3737815293241225, 'fragment_fraction': 0.0, 'median_planarity': 0.006632300976671589, 'worst_planarity': 0.009963773014498967}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.7894270935058594, 'border_touch_fraction': 0.023751401686419104, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.817080020904541, 'saturated': 0.943474370037947}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.026996246337890627,2.0,4.0,4,0.0,0.009963773014498967,0.00275
sample_00644,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37013208,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.31871624755859373,0.03440377807617188,0.6468799743652344,3,0.6812837524414063,0.027521572227150085,"{'fraction': 0.03440377807617188, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.675230026245117, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.27278122097711166, 'fragment_fraction': 0.0, 'median_planarity': 0.005564838998386951, 'worst_planarity': 0.01635292775367276}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.6468799743652344, 'border_touch_fraction': 0.028985284354178475, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.815179824829102, 'saturated': 0.9480585497082766}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.03440377807617188,2.0,4.0,5,0.0,0.01635292775367276,0.00325
sample_00650,True,True,"[320, 320, 320]",,uint8,LZW,1247017,,"[320, 320, 320]",,uint8,LZW,37190322,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5959089660644531,0.06278326416015625,0.3413077697753906,3,0.40409103393554685,0.046400435608256164,"{'fraction': 0.06278326416015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.68038010597229, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.15084174167663938, 'fragment_fraction': 0.0, 'median_planarity': 0.009548921917034301, 'worst_planarity': 0.02140201593169446}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.3413077697753906, 'border_touch_fraction': 0.054935754941468476, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.501049995422363, 'saturated': 0.8657921473880525}, 'skipped': 'thickness saturated for 87% of voxels: a region, not a sheet'}",1,0.06278326416015625,2.0,4.0,8,0.0,0.02140201593169446,0.00225
sample_00652,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35524072,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5415937805175781,0.06101495361328125,0.39739126586914064,3,0.4584062194824219,0.04090258640288581,"{'fraction': 0.06101495361328125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.667720079421997, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.15136360135204752, 'fragment_fraction': 0.0, 'median_planarity': 0.006497872953227091, 'worst_planarity': 0.009971079553765217}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.39739126586914064, 'border_touch_fraction': 0.04718271791653896, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.591479778289795, 'saturated': 0.8853746399188371}, 'skipped': 'thickness saturated for 89% of voxels: a region, not a sheet'}",1,0.06101495361328125,2.0,4.0,7,0.0,0.009971079553765217,0.00375
sample_00657,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36294761,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.34223867797851565,0.052761138916015624,0.6050001831054688,3,0.6577613220214844,0.028505780702300965,"{'fraction': 0.052761138916015624, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.673449993133545, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.17555268535586974, 'fragment_fraction': 0.0, 'median_planarity': 0.005827434559780585, 'worst_planarity': 0.010974650016795434}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.6050001831054688, 'border_touch_fraction': 0.030991726157430503, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.784110069274902, 'saturated': 0.9385157747583488}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.052761138916015624,2.0,4.0,7,0.0,0.010974650016795434,0.00225
sample_00662,True,True,"[320, 320, 320]",,uint8,LZW,714281,,"[320, 320, 320]",,uint8,LZW,36462973,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.24853237915039061,0.02131488037109375,0.7301527404785156,3,0.7514676208496094,0.024951174847428887,"{'fraction': 0.02131488037109375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7561299800872803, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.3855201404260315, 'fragment_fraction': 0.0, 'median_planarity': 0.008310002393157585, 'worst_planarity': 0.01796886282554482}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.7301527404785156, 'border_touch_fraction': 0.025679558482122427, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.8613200187683105, 'saturated': 0.961540430780445}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.02131488037109375,2.0,4.0,6,0.0,0.01796886282554482,0.00225
sample_00666,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37310431,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.32773095703125,0.039158782958984374,0.6331102600097657,3,0.67226904296875,0.027890619382382572,"{'fraction': 0.039158782958984374, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.8055500984191895, 'saturated': 0.0}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.2714917527500575, 'fragment_fraction': 0.0, 'median_planarity': 0.010868749748738686, 'worst_planarity': 0.013528883810366953}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.6331102600097657, 'border_touch_fraction': 0.0296156944285041, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.81682014465332, 'saturated': 0.944500892399347}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.039158782958984374,2.0,4.0,4,0.0,0.013528883810366953,0.00175
sample_00667,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37362677,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.38557437133789063,0.05350588989257812,0.5609197387695313,3,0.6144256286621094,0.030516305188680815,"{'fraction': 0.05350588989257812, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6904799938201904, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.17965745365403493, 'fragment_fraction': 0.0, 'median_planarity': 0.010628835818400439, 'worst_planarity': 0.02338529895650911}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.5609197387695313, 'border_touch_fraction': 0.03342724226665864, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.641510009765625, 'saturated': 0.8937862434493432}, 'skipped': 'thickness saturated for 89% of voxels: a region, not a sheet'}",1,0.05350588989257812,2.0,4.0,7,0.0,0.02338529895650911,0.00375
sample_00672,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36329805,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8673887329101563,0.07740936279296876,0.055201904296875,3,0.13261126708984375,0.14139070089193045,"{'fraction': 0.07740936279296876, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.705820083618164, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.12834243362046874, 'fragment_fraction': 0.0, 'median_planarity': 0.007867849658093807, 'worst_planarity': 0.02839866564031844}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0045, 'junctions': 18, 'radius': 5}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 0.0}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.07740936279296876,2.0,4.0,15,0.0,0.02839866564031844,0.0045
sample_00673,True,True,"[320, 320, 320]",,uint8,LZW,735993,,"[320, 320, 320]",,uint8,LZW,37392205,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17802291870117187,0.027431365966796874,0.7945457153320312,3,0.8219770812988281,0.022810854981957184,"{'fraction': 0.027431365966796874, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6708099842071533, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33550642973240874, 'fragment_fraction': 0.0, 'median_planarity': 0.01847378773491269, 'worst_planarity': 0.019009673645127168}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.7945457153320312, 'border_touch_fraction': 0.02359839042384691, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.8727498054504395, 'saturated': 0.9603349619449069}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.027431365966796874,2.0,4.0,3,0.0,0.019009673645127168,0.00275
