name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,noise_estimate_failed,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
s1_z960_y2688_x4800,1,,639263,0.12563025110996515,11.316313743591309,0.06393397599458694,177.0,111.0,29796,bright,False,13.375,5.926044940948486,5.163045883178711,5.163045883178711,"[5.054075765609741, 5.278200912475586]",0.22412514686584473,True,False,48.79920196533203,8.234699947706021,27,27,0.0,0.0,64,17.5,-42.0,17.5,5.5,13.375,5.302471160888672,4.672157605489095,5.302471160888672,7.775421905517579,0.8518518518518519,0.8518518518518519,8.846933364868164,319.72942638178466,995.0,-1.3298603663404798,2.6503401696681976,0.8089579892858582,13.45910930633545,0.076,,
s1_z960_y2880_x3264,1,,758063,0.1489772520029683,9.11242389678955,0.060749493539333344,150.0,103.0,26590,bright,False,16.0,5.037991523742676,4.574285507202148,4.574285507202148,"[4.490600156784057, 4.688628625869751]",0.19802846908569371,True,False,46.827728271484375,9.294920019376393,26,26,0.0,0.0,64,25.5,-34.0,25.5,5.5,16.0,4.138093948364258,4.505759092477652,4.138093948364258,8.17776870727539,0.9230769230769231,0.8461538461538461,9.164278030395508,350.16204621630084,947.0,0.6926737695152411,2.5949850231409073,0.8047387953182986,14.87057113647461,0.06375,,
s1_z960_y2880_x3456,1,,894737,0.17583691530305506,11.84099006652832,0.06884296238422394,172.0,119.0,31412,bright,False,11.275,6.055893421173096,2.113375663757324,2.113375663757324,"[2.0462702751159667, 2.1747419834136963]",0.12847170829772958,True,False,43.44324493408203,7.173713589838339,26,27,0.037037037037037035,0.0,64,,-19.5,19.5,2.5,11.275,2.0229477882385254,2.2047664568974423,2.0229477882385254,3.965546131134033,0.8076923076923077,0.5384615384615384,5.083576202392578,266.87411637229195,1054.0,0.09101767824878927,2.1758474558591843,0.7567291659577364,13.480644226074219,0.069575,,
s1_z960_y2880_x3840,1,,899140,0.1767022086105626,11.097370147705078,0.06725678592920303,165.0,127.0,32127,bright,False,9.8,5.835628032684326,3.3471460342407227,3.3471460342407227,"[3.285971760749817, 3.4052066564559937]",0.11923489570617685,True,False,38.957435607910156,6.675791429768384,25,27,0.07407407407407407,0.0,64,14.0,-23.5,14.0,3.5,9.8,3.2089481353759766,3.011701126098633,3.2089481353759766,5.352623748779298,0.88,0.8,6.166748046875,284.9619103258623,1128.0,0.8177857749196689,2.4406982474029064,0.7886208268528231,12.00206184387207,0.0842,,
s1_z960_y2880_x4416,1,,1001061,0.1967320880551398,11.554409980773926,0.0683692917227745,169.0,126.0,32275,bright,False,12.05,6.275695323944092,3.457569122314453,3.457569122314453,"[3.3819966316223145, 3.559010720252991]",0.17701408863067636,True,False,29.82379913330078,4.752270082250805,27,27,0.0,0.0,64,19.0,-19.0,19.0,3.5,12.05,3.219175338745117,2.918979768399839,3.3492584228515625,8.179741096496585,0.9259259259259259,0.7407407407407407,9.995997428894043,265.81574263525255,1174.0,1.0384922515646957,2.5373382065445185,0.7964399817434962,11.503908157348633,0.085175,,
s1_z960_y2880_x4608,1,,776678,0.15263553838026842,9.272843360900879,0.06181895732879639,150.0,112.0,28525,bright,False,16.0,5.376291275024414,5.832643508911133,5.832643508911133,"[5.736895608901977, 5.946698522567749]",0.2098029136657713,True,False,44.95060729980469,8.360895085543996,25,25,0.0,0.0,64,27.5,-33.5,27.5,5.0,16.0,5.713771820068359,6.038266372680664,5.713771820068359,9.260335540771486,0.96,0.96,11.705699920654297,328.92503139015486,1207.0,0.9856506655285178,2.856848582625389,0.8255193144600476,12.593640327453613,0.080125,,
s1_z9920_y2560_x2560,1,,3638947,0.13477581481481482,11.123761177062988,0.06145724281668663,181.0,105.0,33295,bright,False,14.675,5.77398681640625,4.232033729553223,4.232033729553223,"[4.141850757598877, 4.323191785812378]",0.1813410282135015,True,False,41.085304260253906,7.115586780266593,75,77,0.025974025974025976,0.0,64,,-21.5,21.5,5.0,14.675,4.722380638122559,4.634276224772136,5.173211097717285,9.431145286560067,0.96,0.8666666666666667,11.711615562438965,184.07109757831861,355.0,1.0289341300632098,2.5732309594750404,0.8009200201012795,15.056862831115723,0.071925,,
s1_z9920_y2560_x2880,1,,5317122,0.19693044444444444,13.869450569152832,0.07040330022573471,197.0,129.0,35349,bright,False,12.05,7.005305290222168,2.7512264251708984,2.7512264251708984,"[2.653916049003601, 2.8344897270202636]",0.1805736780166627,True,False,31.58673858642578,4.508973881625654,89,90,0.011111111111111112,0.0,64,23.0,-19.0,19.0,3.5,12.05,2.613950729370117,2.580909000353867,3.1031246185302734,6.312481880187988,0.8426966292134831,0.6404494382022472,-9.79621696472168,111.8712760644049,302.0,-0.7260756202184814,2.4096467830240726,0.7785288966725044,11.743425369262695,0.0907,,
s1_z9920_y2560_x3200,1,,4876990,0.18062925925925927,11.577486038208008,0.06504205614328384,178.0,121.0,34217,bright,False,13.5,6.089895248413086,4.310659408569336,4.310659408569336,"[4.222984361648559, 4.403474426269531]",0.1804900646209715,True,False,34.724205017089844,5.701937980975671,85,85,0.0,0.0,64,33.0,-20.0,20.0,4.5,13.5,4.20576286315918,3.9525624387404497,4.301843643188477,7.771749496459961,0.9294117647058824,0.8470588235294118,12.099458694458008,124.41381614135072,319.0,1.0867491493722237,2.592484250664711,0.8034405736901916,12.296977996826172,0.08825,,
s1_z9920_y2880_x2560,1,,4421252,0.16375007407407408,13.229331970214844,0.06819242984056473,194.0,103.0,33110,bright,False,14.85,6.557062149047852,4.07518196105957,4.07518196105957,"[4.007444286346436, 4.145972537994385]",0.13852825164794869,True,False,56.931907653808594,8.68253287214544,88,88,0.0,0.0,64,25.0,-23.0,23.0,4.5,14.85,4.323987007141113,4.41372473673387,4.323987007141113,6.685739898681639,0.9886363636363636,0.9318181818181818,10.013919830322266,171.63803335619144,298.0,1.5654858034583632,2.627990249544382,0.8074571215510813,15.434246063232422,0.0543,,
s1_z9920_y2880_x3520,1,,4414037,0.16348285185185185,11.04175090789795,0.062382772564888,177.0,115.0,33242,bright,False,14.4,5.757800102233887,4.132631301879883,4.132631301879883,"[4.0297558307647705, 4.230510807037353]",0.20075497627258265,True,False,31.250816345214844,5.427561879595348,78,80,0.025,0.0,64,26.5,-22.0,22.0,4.5,14.4,3.8693532943725586,3.7504951036893406,4.001036643981934,7.406409835815429,0.9487179487179487,0.8333333333333334,-12.096636772155762,130.46920627931752,321.5,0.9066801072323591,2.5760007426142693,0.7988972277531016,13.125578880310059,0.079575,,
s1_z9920_y3200_x2560,1,,4761877,0.1763658148148148,13.097029685974121,0.07079475373029709,185.0,120.0,35392,bright,False,11.275,6.6822590827941895,2.0826778411865234,2.0826778411865234,"[2.02702419757843, 2.1556773662567137]",0.1286531686782837,True,False,40.09595489501953,6.000359219572999,92,93,0.010752688172043012,0.0,64,28.5,-19.5,19.5,2.5,11.275,2.1381664276123047,2.308540333872256,2.187713146209717,5.212190246582032,0.6847826086956522,0.5217391304347826,8.382808685302734,139.3147701809275,325.0,-0.8535018535768297,2.2865775506943464,0.767472106235882,14.006208419799805,0.05425,,
s1_z9920_y3200_x3840,1,,4490680,0.1663214814814815,11.469524383544922,0.06516775488853455,176.0,116.0,35706,bright,False,10.375,5.980576992034912,2.2153701782226562,2.2153701782226562,"[2.130776596069336, 2.306821274757385]",0.17604467868804896,True,False,30.65350341796875,5.12550937121851,81,81,0.0,0.0,64,17.5,-17.5,17.5,2.5,10.375,2.400834083557129,2.205019256215037,2.43050479888916,5.914140701293945,0.8271604938271605,0.5925925925925926,7.980592727661133,126.86106022078945,354.0,0.6350558378654011,2.340431082993746,0.7704906703524533,13.102652549743652,0.06665,,
s1_z9920_y3520_x2560,1,,4704605,0.17424462962962964,12.563948631286621,0.06979971379041672,180.0,130.0,34945,bright,False,11.775,6.534278392791748,2.5872020721435547,2.5872020721435547,"[2.5113883018493652, 2.664493942260742]",0.15310564041137686,True,False,37.30895233154297,5.709728004962281,83,84,0.011904761904761904,0.0,64,23.5,-19.5,19.5,3.0,11.775,2.322023391723633,2.2953142258058112,2.3265562057495117,5.267371368408202,0.8433734939759037,0.5783132530120482,-11.032360076904297,133.10776344521747,348.0,-0.8964106429457515,2.3310291804373264,0.7754858626254122,12.811120986938477,0.0647,,
s1_z9920_y3520_x3840,1,,4982882,0.18455118518518518,10.972014427185059,0.0660964697599411,166.0,122.0,36166,bright,False,11.05,5.814713001251221,2.2701406478881836,2.2701406478881836,"[2.193153738975525, 2.377177095413208]",0.1840233564376832,True,False,28.739784240722656,4.94259720721184,86,87,0.011494252873563218,0.0,64,21.0,-19.0,19.0,2.5,11.05,1.7297935485839844,2.167410972506501,2.071228504180908,6.066322326660156,0.7209302325581395,0.5,10.307097434997559,120.24728584514368,364.0,0.702362074192186,2.352693922817707,0.7756359231700987,12.320048332214355,0.06745,,
s1_z9920_y3520_x4160,1,,2442136,0.09044948148148148,9.926507949829102,0.056400611996650696,176.0,102.0,33982,bright,False,13.525,5.254145622253418,2.412271499633789,2.412271499633789,"[2.3308542490005495, 2.499445390701294]",0.16859114170074463,True,False,43.88184356689453,8.3518514182472,88,88,0.0,0.0,64,24.5,,24.5,2.5,13.525,2.6018762588500977,2.8926219181580977,3.078968048095703,7.249565887451172,0.7727272727272727,0.6363636363636364,11.68832015991211,207.8776197132397,334.5,0.26108971814680026,2.347044862806797,0.77689313517339,17.468618392944336,0.052025,,
s1_z9920_y3840_x3840,1,,4522700,0.1675074074074074,10.621642112731934,0.06556569039821625,162.0,120.0,34853,bright,False,13.4,5.697578430175781,3.6955490112304688,3.6955490112304688,"[3.6252177238464354, 3.7700072288513184]",0.14478950500488308,True,False,40.70774841308594,7.144745598847338,82,82,0.0,0.0,64,26.5,-22.0,22.0,3.5,13.4,3.4132184982299805,3.7351125973026926,3.4132184982299805,6.713161659240723,0.926829268292683,0.7926829268292683,8.962841033935547,156.3696159637679,335.5,1.326904630584672,2.58049938082695,0.7983337596375196,13.640933990478516,0.0601,,
s1_z9920_y4160_x3200,1,,3615605,0.1339112962962963,13.054393768310547,0.06870733201503754,190.0,108.0,33602,bright,False,16.0,6.471211910247803,3.67034912109375,3.67034912109375,"[3.541591262817383, 3.7828657150268556]",0.24127445220947275,True,False,41.76611328125,6.454140871991727,82,82,0.0,0.0,64,34.5,-32.5,32.5,3.5,16.0,3.745213508605957,4.328095308164271,3.8594274520874023,10.391578960418709,0.8902439024390244,0.7926829268292683,14.48394775390625,148.53790940947476,319.5,1.1276408121379866,2.5282634664326906,0.7981421133460689,14.901695251464844,0.070775,,
s1_z9920_y4160_x3520,1,,4236202,0.15689637037037038,12.483531951904297,0.06675685197114944,187.0,102.0,36247,bright,False,9.575,6.167259216308594,3.2216176986694336,3.2216176986694336,"[3.146825361251831, 3.2954232454299928]",0.1485978841781619,True,False,41.69701385498047,6.761028261098156,85,89,0.0449438202247191,0.0,64,13.5,-19.5,13.5,3.5,9.575,3.241607666015625,3.234483247644761,3.241607666015625,6.1316110610961925,0.8823529411764706,0.7294117647058823,8.297255516052246,163.18597855459555,329.0,-1.0021775273350413,2.4939381955191493,0.7942132758557703,16.186904907226562,0.0618,,
s1_z9920_y4480_x3520,1,,3425905,0.12688537037037037,11.64384937286377,0.062266573309898376,187.0,101.0,35632,bright,False,10.6,5.87327766418457,2.5322322845458984,2.5322322845458984,"[2.4503907680511476, 2.607895755767822]",0.15750498771667454,True,False,45.00962829589844,7.663459974039462,77,82,0.06097560975609756,0.0,64,18.0,-21.0,18.0,2.5,10.6,2.717802047729492,2.766922393402496,2.722454071044922,5.197356414794922,0.8441558441558441,0.6753246753246753,9.350570678710938,190.6898506661295,349.0,0.601083819266705,2.39231838285923,0.7834182268722467,16.55874252319336,0.05885,,
s4_z10240_y1024_x2048,1,,1910201,0.14532591270285666,8.879582405090332,0.07999623566865921,111.0,86.0,32734,bright,False,13.025,4.906087398529053,1.5331621170043945,1.5331621170043945,"[1.4428767681121826, 1.615303921699524]",0.1724271535873414,True,False,23.967300415039062,4.885216766057808,59,59,0.0,0.0,64,27.0,-24.5,24.5,2.0,13.025,1.5317792892456055,1.7818955566923498,1.5317792892456055,3.990550231933594,0.6440677966101694,0.3898305084745763,8.497831344604492,132.99174893415622,471.0,-0.6513507044250536,2.0485672503709793,0.7418697359350178,12.084981918334961,0.0443,,
s4_z1024_y1024_x1024,1,,1444093,0.10986494785250683,10.503931999206543,0.08826833963394165,119.0,85.0,32157,bright,False,15.6,5.711321830749512,2.1994056701660156,2.1994056701660156,"[2.1101595401763915, 2.318066215515137]",0.2079066753387453,True,False,29.90618896484375,5.236299030432869,55,55,0.0,0.0,64,28.0,-35.0,28.0,3.0,15.6,2.228015899658203,2.4579016078602183,2.228015899658203,5.148820877075195,0.8,0.5454545454545454,6.560537338256836,137.40540329333894,504.0,1.1049945195995847,2.2153850086033344,0.758997348150019,10.767404556274414,0.0537,,
s4_z1024_y1280_x1024,1,,1351803,0.10284362994756037,11.005184173583984,0.09170986711978912,120.0,87.0,32090,bright,False,16.0,5.98942232131958,1.9418010711669922,1.9418010711669922,"[1.8400468349456787, 2.0415743827819823]",0.20152754783630367,True,False,26.221343994140625,4.377942076451136,57,57,0.0,0.0,64,,-35.0,35.0,3.5,16.0,2.103668212890625,2.7016711653324594,2.159076690673828,7.521206283569335,0.7894736842105263,0.5964912280701754,12.834615707397461,125.98110726922044,535.0,-1.0019633095529368,2.2368241557851434,0.7653067800979634,10.059288024902344,0.06815,,
s4_z1024_y1792_x1280,1,,1364458,0.10380640790927992,11.253683090209961,0.09002946317195892,125.0,86.0,32822,bright,False,14.700000000000001,6.019527435302734,2.5358057022094727,2.5358057022094727,"[2.427250528335571, 2.6692859172821044]",0.2420353889465332,True,False,25.02599334716797,4.157468109605744,54,54,0.0,0.0,64,,-26.0,26.0,3.0,14.700000000000001,2.6740550994873047,3.7820292578803167,2.6740550994873047,8.27733497619629,0.8518518518518519,0.6666666666666666,13.930632591247559,130.7379406319136,621.0,1.1384989833243058,2.3596449941396713,0.7748204478242501,10.085359573364258,0.073675,,
s4_z1024_y1792_x2304,1,,1155174,0.08788431996455334,10.81711483001709,0.09325098991394043,116.0,86.0,31576,bright,False,15.55,5.969310760498047,1.9587488174438477,1.9587488174438477,"[1.8650904655456544, 2.045530891418457]",0.18044042587280273,True,False,24.186813354492188,4.051860311000825,50,50,0.0,0.0,64,35.5,-29.0,29.0,2.5,15.55,2.084925651550293,1.4710280418395996,2.2151966094970703,5.805953788757327,0.86,0.6,-12.36027717590332,128.65792019408556,557.0,0.5999134120474213,2.230426725000143,0.7600212952524114,9.666797637939453,0.071775,,
s4_z1024_y1792_x2560,1,,1791130,0.1362671268727572,12.562779426574707,0.10297360271215439,122.0,97.0,32398,bright,False,14.475,7.116252422332764,2.7114200592041016,2.7114200592041016,"[2.5732268333435058, 2.8517353534698486]",0.27850852012634286,True,False,20.101654052734375,2.824752813664934,56,57,0.017543859649122806,0.0,64,25.5,-32.5,25.5,3.0,14.475,2.151731491088867,2.5431065218789235,2.375533103942871,6.322054862976074,0.8214285714285714,0.5714285714285714,10.154802322387695,83.41099194629402,480.0,0.7575694813353334,2.37897639721632,0.7792339700534059,8.110042572021484,0.131625,,
s4_z1024_y2048_x1280,1,,1301065,0.09898354079531013,11.218795776367188,0.08696740865707397,129.0,86.0,32761,bright,False,13.625,5.967676639556885,2.1094560623168945,2.1094560623168945,"[2.0253461599349976, 2.188121485710144]",0.1627753257751463,True,False,33.07618713378906,5.542556866191908,59,60,0.016666666666666666,0.0,64,22.5,-43.5,22.5,3.5,13.625,2.1191511154174805,2.8547361018293995,2.1191511154174805,5.546862792968751,0.8983050847457628,0.576271186440678,12.576061248779297,145.65312638448523,467.0,-1.1539874163555301,2.0996267274022102,0.7502957106393575,10.88456916809082,0.04675,,
s4_z1024_y2048_x1536,1,,1307509,0.0994737929632533,11.493000030517578,0.0934390276670456,123.0,88.0,31488,bright,False,16.0,6.317965984344482,2.319913864135742,2.319913864135742,"[2.1828873634338377, 2.4615590572357178]",0.27867169380188006,True,False,23.042991638183594,3.6472167933924715,51,52,0.019230769230769232,0.0,64,,-33.5,33.5,5.0,16.0,1.972696304321289,2.5114307403564453,2.3101768493652344,8.356050491333008,0.7647058823529411,0.5294117647058824,13.408456802368164,122.19115414090957,530.0,0.43932337510541764,2.2443550056777894,0.7599896547264968,9.218626976013184,0.077,,
s4_z1024_y2048_x1792,1,,1232909,0.09379831007551892,10.559255599975586,0.0879937931895256,120.0,86.0,34926,bright,False,12.275,5.75218391418457,2.6969261169433594,2.6969261169433594,"[2.5754597902297975, 2.8141491651535033]",0.2386893749237058,True,False,27.276336669921875,4.741909694969927,60,60,0.0,0.0,64,,-19.5,19.5,3.5,12.275,2.841590404510498,3.417322603861491,2.841590404510498,6.5447021484375005,0.8666666666666667,0.6833333333333333,11.313606262207031,143.42874662694356,575.5,-1.2786912355593778,2.29164382442832,0.7712331860262572,10.647565841674805,0.055675,,
s4_z1024_y2048_x2048,1,,1406020,0.10696839745056701,11.280065536499023,0.0932236835360527,121.0,88.0,32520,bright,False,14.825000000000001,6.179843425750732,1.8196229934692383,1.8196229934692383,"[1.7050136089324952, 1.9241425037384032]",0.21912889480590803,True,False,23.312843322753906,3.7724003209550316,55,56,0.017857142857142856,0.0,64,30.5,-28.5,28.5,2.0,14.825000000000001,1.801131248474121,2.1412600950761274,1.8749780654907227,5.3579809188842775,0.7818181818181819,0.4727272727272727,12.007302284240723,123.7586437410058,508.0,0.647649839485417,2.1922271326184273,0.7587010614507543,9.821245193481445,0.07065,,
s4_z1024_y512_x1280,1,,1583573,0.12047642711767026,11.442777633666992,0.0945684090256691,121.0,89.0,32970,bright,False,13.8,6.379844665527344,2.2114362716674805,2.2114362716674805,"[2.086496114730835, 2.3473960876464846]",0.2608999729156496,True,False,26.023681640625,4.079046278546649,57,58,0.017241379310344827,0.0,64,24.0,-25.5,24.0,3.0,13.8,2.3924455642700195,2.688795625117787,2.498471260070801,4.708327674865722,0.8070175438596491,0.631578947368421,9.64997386932373,108.95590970889013,540.0,-0.8562541947299375,2.205601032823324,0.760100368441113,9.342733383178711,0.07875,,
s4_z1024_y512_x1536,1,,1642807,0.1249828822567059,11.838339805603027,0.09470672160387039,125.0,87.0,33638,bright,False,11.825000000000001,6.543757438659668,2.331348419189453,2.331348419189453,"[2.191463804244995, 2.478338885307312]",0.28687508106231663,True,False,20.820663452148438,3.181759661374773,57,58,0.017241379310344827,0.0,64,33.5,-18.5,18.5,3.5,11.825000000000001,2.1270179748535156,2.8600061316239205,2.1270179748535156,6.740690422058105,0.9473684210526315,0.543859649122807,10.711251258850098,94.53729311786331,539.0,-0.09631788002024742,2.3162961415946484,0.7748329332381756,8.847908020019531,0.10055,,
