name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
sample_00460,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37369633,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.19555099487304686,0.03715032958984375,0.7672986755371094,3,0.8044490051269532,0.023307878909044077,"{'fraction': 0.03715032958984375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.729379892349243, 'saturated': 0.00020454399831764614}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.2660764189521104, 'fragment_fraction': 0.0, 'median_planarity': 0.007625328095078319, 'worst_planarity': 0.017504634993036974}}","{'fraction': 0.7672986755371094, 'border_touch_fraction': 0.024436377381825913, 'skipped': 'fraction 0.77 exceeds sheet_fraction_max'}",1,0.03715032958984375,2.0,4.0,4,0.0,0.017504634993036974
sample_00461,True,True,"[320, 320, 320]",,uint8,LZW,771225,,"[320, 320, 320]",,uint8,LZW,36739415,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.16266738891601562,0.0310118408203125,0.8063207702636719,3,0.8373326110839844,0.022392535238448245,"{'fraction': 0.0310118408203125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.658139944076538, 'saturated': 0.0001948443016898315}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.2957008293675629, 'fragment_fraction': 0.0, 'median_planarity': 0.006198832541845439, 'worst_planarity': 0.014244482068476538}}","{'fraction': 0.8063207702636719, 'border_touch_fraction': 0.023253772805416677, 'skipped': 'fraction 0.81 exceeds sheet_fraction_max'}",1,0.0310118408203125,2.0,4.0,7,0.0,0.014244482068476538
sample_00462,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37333052,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.646223388671875,0.06926617431640625,0.28451043701171874,3,0.353776611328125,0.05299954660544115,"{'fraction': 0.06926617431640625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.6742100715637207, 'saturated': 1.7623365763263565e-06}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.13575498939513966, 'fragment_fraction': 0.0, 'median_planarity': 0.009725019773718644, 'worst_planarity': 0.023843747221429294}}","{'fraction': 0.28451043701171874, 'border_touch_fraction': 0.06590267899109692, 'skipped': 'fraction 0.28 exceeds sheet_fraction_max'}",1,0.06926617431640625,2.0,4.0,8,0.0,0.023843747221429294
sample_00463,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37458011,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4258846740722656,0.0548157958984375,0.5192995300292969,3,0.5741153259277344,0.03265894351400771,"{'fraction': 0.0548157958984375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6805500984191895, 'saturated': 0.00045818849083957054}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.17166591322589195, 'fragment_fraction': 0.0, 'median_planarity': 0.00690792175712873, 'worst_planarity': 0.015486565807654267}}","{'fraction': 0.5192995300292969, 'border_touch_fraction': 0.036106329614706556, 'skipped': 'fraction 0.52 exceeds sheet_fraction_max'}",1,0.0548157958984375,2.0,4.0,8,0.0,0.015486565807654267
sample_00464,True,True,"[320, 320, 320]",,uint8,LZW,1273625,,"[320, 320, 320]",,uint8,LZW,36202856,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8204501342773437,0.06342791748046875,0.1161219482421875,3,0.17954986572265624,0.10442781410353379,"{'fraction': 0.06342791748046875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6667799949645996, 'saturated': 0.00017850217907377095}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.1439232758181029, 'fragment_fraction': 0.0, 'median_planarity': 0.00442820108804018, 'worst_planarity': 0.00703600493842967}}","{'fraction': 0.1161219482421875, 'border_touch_fraction': 0.1614681830939869, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.237229824066162, 'saturated': 0.5578867641292544}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2709550932448258, 'worst_planarity': 0.2709550932448258}}",1,0.06342791748046875,2.0,4.0,7,0.0,0.00703600493842967
sample_00465,True,True,"[320, 320, 320]",,uint8,LZW,809241,,"[320, 320, 320]",,uint8,LZW,36142205,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2883644714355469,0.027725372314453125,0.68391015625,3,0.7116355285644531,0.02634775702925266,"{'fraction': 0.027725372314453125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7084100246429443, 'saturated': 0.0003720397796379767}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.37326046637057586, 'fragment_fraction': 0.0, 'median_planarity': 0.014976217949679481, 'worst_planarity': 0.07455821630040659}}","{'fraction': 0.68391015625, 'border_touch_fraction': 0.02741588179185634, 'skipped': 'fraction 0.68 exceeds sheet_fraction_max'}",1,0.027725372314453125,2.0,4.0,4,0.0,0.07455821630040659
sample_00466,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36152836,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3913367614746094,0.04723248291015625,0.5614307556152344,3,0.6086632385253906,0.03080521183672215,"{'fraction': 0.04723248291015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.710279941558838, 'saturated': 6.461142045623416e-06}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.20626291420766368, 'fragment_fraction': 0.0, 'median_planarity': 0.018105814600797597, 'worst_planarity': 0.029798704529025152}}","{'fraction': 0.5614307556152344, 'border_touch_fraction': 0.03339681663761568, 'skipped': 'fraction 0.56 exceeds sheet_fraction_max'}",1,0.04723248291015625,2.0,4.0,6,0.0,0.029798704529025152
sample_00467,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36667105,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5366310119628906,0.07378097534179688,0.3895880126953125,3,0.46336898803710935,0.04046451204994838,"{'fraction': 0.07378097534179688, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6786000728607178, 'saturated': 1.6544957820698156e-06}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.12876692497482065, 'fragment_fraction': 0.0, 'median_planarity': 0.006814809628200694, 'worst_planarity': 0.0280905848371985}}","{'fraction': 0.3895880126953125, 'border_touch_fraction': 0.04812776417395555, 'skipped': 'fraction 0.39 exceeds sheet_fraction_max'}",1,0.07378097534179688,2.0,4.0,8,0.0,0.0280905848371985
sample_00468,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36384590,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.582243408203125,0.04430267333984375,0.37345391845703124,3,0.417756591796875,0.04488259519580909,"{'fraction': 0.04430267333984375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.770289897918701, 'saturated': 0.000533853180042846}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.2600078528080677, 'fragment_fraction': 0.0, 'median_planarity': 0.013248048341927913, 'worst_planarity': 0.09174500263294529}}","{'fraction': 0.37345391845703124, 'border_touch_fraction': 0.05020699763298194, 'skipped': 'fraction 0.37 exceeds sheet_fraction_max'}",1,0.04430267333984375,2.0,4.0,12,0.0,0.09174500263294529
sample_00469,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36530791,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.36655615234375,0.044723785400390625,0.5887200622558594,3,0.63344384765625,0.02960009805032479,"{'fraction': 0.044723785400390625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6982500553131104, 'saturated': 0.0002053893903073949}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.21364113082894748, 'fragment_fraction': 0.0, 'median_planarity': 0.005866282753868263, 'worst_planarity': 0.01652362236453338}}","{'fraction': 0.5887200622558594, 'border_touch_fraction': 0.031848753256605, 'skipped': 'fraction 0.59 exceeds sheet_fraction_max'}",1,0.044723785400390625,2.0,4.0,8,0.0,0.01652362236453338
sample_00470,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36974841,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.362177490234375,0.07467410278320312,0.5631484069824219,3,0.637822509765625,0.029396892886219862,"{'fraction': 0.07467410278320312, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.757319927215576, 'saturated': 3.2694149095945474e-06}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.1358065912221931, 'fragment_fraction': 0.0, 'median_planarity': 0.0019356082680681095, 'worst_planarity': 0.002826538379883108}}","{'fraction': 0.5631484069824219, 'border_touch_fraction': 0.03329495345724251, 'skipped': 'fraction 0.56 exceeds sheet_fraction_max'}",1,0.07467410278320312,2.0,4.0,8,0.0,0.002826538379883108
sample_00471,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35764095,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.08261334228515625,0.016139190673828126,0.9012474670410157,3,0.9173866577148437,0.02043849214758055,"{'fraction': 0.016139190673828126, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6822400093078613, 'saturated': 0.0007261051831430143}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.5381290311601232, 'fragment_fraction': 0.0, 'median_planarity': 0.005483584126338686, 'worst_planarity': 0.006278932222395973}}","{'fraction': 0.9012474670410157, 'border_touch_fraction': 0.020804496751108972, 'skipped': 'fraction 0.90 exceeds sheet_fraction_max'}",1,0.016139190673828126,2.0,4.0,3,0.0,0.006278932222395973
sample_00472,True,True,"[320, 320, 320]",,uint8,LZW,1018393,,"[320, 320, 320]",,uint8,LZW,35117497,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4118086853027344,0.04513372802734375,0.5430575866699219,3,0.5881913146972656,0.031877383313030354,"{'fraction': 0.04513372802734375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7928600311279297, 'saturated': 0.0003434887913116268}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.2485810802587255, 'fragment_fraction': 0.0, 'median_planarity': 0.006250134362468602, 'worst_planarity': 0.007758386457265169}}","{'fraction': 0.5430575866699219, 'border_touch_fraction': 0.03452672508449185, 'skipped': 'fraction 0.54 exceeds sheet_fraction_max'}",1,0.04513372802734375,2.0,4.0,5,0.0,0.007758386457265169
sample_00473,True,True,"[320, 320, 320]",,uint8,LZW,1259977,,"[320, 320, 320]",,uint8,LZW,36072098,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6386408386230469,0.08867984008789062,0.2726793212890625,3,0.3613591613769531,0.051887435006638366,"{'fraction': 0.08867984008789062, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.70661997795105, 'saturated': 0.00032554895089613716}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.10832520894839774, 'fragment_fraction': 0.0, 'median_planarity': 0.002805716308373597, 'worst_planarity': 0.023507260367584715}}","{'fraction': 0.2726793212890625, 'border_touch_fraction': 0.06876208988404903, 'skipped': 'fraction 0.27 exceeds sheet_fraction_max'}",1,0.08867984008789062,2.0,4.0,12,0.0,0.023507260367584715
sample_00474,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35873534,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.348967041015625,0.04261349487304687,0.6084194641113281,3,0.651032958984375,0.02880038520515212,"{'fraction': 0.04261349487304687, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7281100749969482, 'saturated': 0.0003172536575479515}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.23048657257911467, 'fragment_fraction': 0.0, 'median_planarity': 0.006456069270211379, 'worst_planarity': 0.007354074462054968}}","{'fraction': 0.6084194641113281, 'border_touch_fraction': 0.030817554509678113, 'skipped': 'fraction 0.61 exceeds sheet_fraction_max'}",1,0.04261349487304687,2.0,4.0,5,0.0,0.007354074462054968
sample_00475,True,True,"[320, 320, 320]",,uint8,LZW,578921,,"[320, 320, 320]",,uint8,LZW,36327851,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.11508865356445312,0.020154083251953125,0.8647572631835938,3,0.8849113464355469,0.021188563210908798,"{'fraction': 0.020154083251953125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.707289934158325, 'saturated': 0.00021350405581995399}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.5219825895770651, 'fragment_fraction': 0.0, 'median_planarity': 0.011912155452383267, 'worst_planarity': 0.015167864612379347}}","{'fraction': 0.8647572631835938, 'border_touch_fraction': 0.02168238510188639, 'skipped': 'fraction 0.86 exceeds sheet_fraction_max'}",1,0.020154083251953125,2.0,4.0,2,0.0,0.015167864612379347
sample_00476,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35458861,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10768682861328124,0.018498199462890625,0.8738149719238282,3,0.8923131713867187,0.0210128020085831,"{'fraction': 0.018498199462890625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.689120054244995, 'saturated': 0.00011218363801639531}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.541446080089219, 'fragment_fraction': 0.0, 'median_planarity': 0.026977190452477706, 'worst_planarity': 0.02915381751161685}}","{'fraction': 0.8738149719238282, 'border_touch_fraction': 0.021457631881402997, 'skipped': 'fraction 0.87 exceeds sheet_fraction_max'}",1,0.018498199462890625,2.0,4.0,2,0.0,0.02915381751161685
sample_00477,True,True,"[256, 256, 256]",,uint8,LZW,319304,,"[256, 256, 256]",,uint8,LZW,18077252,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.2862333655357361,0.041263043880462646,0.6725035905838013,3,0.7137666344642639,0.03283636257050825,"{'fraction': 0.041263043880462646, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.65844988822937, 'saturated': 6.93362069339096e-05}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.27321354540582626, 'fragment_fraction': 0.0, 'median_planarity': 0.00543951615982382, 'worst_planarity': 0.006111429157969579}}","{'fraction': 0.6725035905838013, 'border_touch_fraction': 0.034851115039629565, 'skipped': 'fraction 0.67 exceeds sheet_fraction_max'}",1,0.041263043880462646,2.0,4.0,4,0.0,0.006111429157969579
sample_00478,True,True,"[256, 256, 256]",,uint8,NONE,16819802,,"[256, 256, 256]",,uint8,LZW,18369223,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.4855917692184448,0.06367403268814087,0.4507341980934143,3,0.5144082307815552,0.04556206257506948,"{'fraction': 0.06367403268814087, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6668899059295654, 'saturated': 0.00021530077049593127}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.18010190279076604, 'fragment_fraction': 0.0, 'median_planarity': 0.011190816197918247, 'worst_planarity': 0.020357628032597833}}","{'fraction': 0.4507341980934143, 'border_touch_fraction': 0.05199849512004988, 'skipped': 'fraction 0.45 exceeds sheet_fraction_max'}",1,0.06367403268814087,2.0,4.0,7,0.0,0.020357628032597833
sample_00479,True,True,"[256, 256, 256]",,uint8,NONE,16819802,,"[256, 256, 256]",,uint8,LZW,18665732,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.17314225435256958,0.033412396907806396,0.793445348739624,3,0.8268577456474304,0.02834526268076308,"{'fraction': 0.033412396907806396, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.689199924468994, 'saturated': 0.00015520000285425292}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.34743572133215117, 'fragment_fraction': 0.0, 'median_planarity': 0.007812518800093437, 'worst_planarity': 0.010244880969617499}}","{'fraction': 0.793445348739624, 'border_touch_fraction': 0.029538896456107678, 'skipped': 'fraction 0.79 exceeds sheet_fraction_max'}",1,0.033412396907806396,2.0,4.0,3,0.0,0.010244880969617499
sample_00480,True,True,"[256, 256, 256]",,uint8,NONE,16819802,,"[256, 256, 256]",,uint8,LZW,18717291,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.8278124332427979,0.10351014137268066,0.06867742538452148,3,0.17218756675720215,0.1361160996777932,"{'fraction': 0.10351014137268066, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7183499336242676, 'saturated': 1.1516677300398706e-06}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.11729908580615589, 'fragment_fraction': 0.0, 'median_planarity': 0.007203128793001571, 'worst_planarity': 0.012706654832761908}}","{'fraction': 0.06867742538452148, 'border_touch_fraction': 0.3412693453310838, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 18.0, 'mean': 4.094399929046631, 'saturated': 6.943142605205969e-06}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33187528160595176, 'worst_planarity': 0.33187528160595176}}",1,0.10351014137268066,2.0,4.0,16,0.0,0.012706654832761908
sample_00481,True,True,"[256, 256, 256]",,uint8,LZW,418280,,"[256, 256, 256]",,uint8,LZW,18494335,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.24438482522964478,0.02275991439819336,0.7328552603721619,3,0.7556151747703552,0.03101777304449063,"{'fraction': 0.02275991439819336, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7540600299835205, 'saturated': 0.0002775973685864533}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.4813616936582095, 'fragment_fraction': 0.0, 'median_planarity': 0.006997059009713152, 'worst_planarity': 0.018115926979475058}}","{'fraction': 0.7328552603721619, 'border_touch_fraction': 0.03198107630161222, 'skipped': 'fraction 0.73 exceeds sheet_fraction_max'}",1,0.02275991439819336,2.0,4.0,6,0.0,0.018115926979475058
