name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error
sample_00721,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00721.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00721.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00722,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00722.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00722.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00723,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00723.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00723.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00724,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00724.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00724.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00725,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00725.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00725.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00726,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00726.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00726.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00727,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00727.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00727.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00728,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00728.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00728.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00729,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00729.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00729.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00730,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00730.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00730.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00731,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00731.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00731.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00732,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00732.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00732.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00733,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00733.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00733.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00734,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00734.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00734.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00735,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00735.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00735.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00736,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00736.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00736.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00737,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00737.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00737.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00738,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00738.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00738.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
